duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
476,icmp,smtp,RSTO,9807,38613,0,393,30,0.6657770693501821,0.8720552116699986,421,0.4069724681654876,normal
19,icmp,ftp,RSTO,7737,25544,1,201,188,0.8115874277207463,0.9785919802425558,168,0.7523060694218411,normal
477,udp,smtp,REJ,3264,11117,1,115,318,0.020118117955144732,0.5810212134834791,471,0.012136399279584098,normal
378,tcp,pop3,SF,8064,3209,0,474,397,0.6586459546227771,0.4747870159688281,180,0.8950255234172643,normal
116,icmp,smtp,RSTOS0,3155,1164,2,151,446,0.5979531904848626,0.835231101577692,373,0.1969579869311321,attack
166,icmp,pop3,S0,1829,18803,1,87,270,0.5710626286813167,0.19419089519869992,150,0.9755242070204222,normal
161,icmp,dns,RSTO,8546,20583,0,193,153,0.5026157661886912,0.2622828118754492,167,0.5607859522193602,normal
99,udp,imap,RSTO,9941,31786,1,32,66,0.9399208730227213,0.7320772697280068,479,0.5678031775430129,normal
49,tcp,dns,S0,2305,3652,2,311,443,0.34089653508290796,0.3098897731051621,304,0.7153258250721903,normal
480,icmp,smtp,RSTO,6474,10558,1,77,92,0.985181258397041,0.6820751544254234,13,0.09453770958581953,normal
552,tcp,telnet,RSTO,724,36,0,447,290,0.7460653078696503,0.08677981773826171,43,0.6088809542872585,attack
103,tcp,dns,REJ,2175,42614,1,192,208,0.09063025313938622,0.7036459540462024,400,0.6857638917927177,normal
335,tcp,imap,REJ,4981,47436,2,13,283,0.7777225492331079,0.08353728090385792,36,0.46924988876122864,normal
659,udp,ssh,S0,3043,347,0,237,446,0.5506223526996857,0.6951063836155587,297,0.7267148421875567,attack
453,icmp,ssh,S0,1448,1893,0,347,165,0.2626451117553129,0.8083635109291211,175,0.6400273358059935,attack
206,icmp,smtp,RSTO,488,44962,0,331,93,0.7306056990569898,0.5250038643140027,223,0.14551144121516268,normal
338,tcp,http,RSTOS0,5440,37594,0,497,495,0.1964427124134679,0.7022855192235236,62,0.13094655584918602,normal
52,udp,irc,RSTOS0,5248,30866,0,164,186,0.38013808139343097,0.9706226141266744,113,0.4022387864084992,normal
184,tcp,ssh,SF,8373,5638,1,238,474,0.9749338245337751,0.5426751805776782,50,0.6995549521356347,normal
873,tcp,dns,RSTOS0,2439,509,0,646,10,0.48544364244029226,0.9609167112503825,221,0.6951316481521518,attack
475,tcp,imap,REJ,9768,43152,2,111,393,0.9762601805610449,0.16119742332920095,142,0.7423458159434863,normal
310,tcp,irc,RSTOS0,5543,10418,2,174,405,0.533161062586909,0.9029955023954787,434,0.0967097040217123,normal
163,tcp,smtp,S0,8820,307,0,301,391,0.4766755339098696,0.3127958932062934,281,0.5919018496172067,normal
285,udp,pop3,RSTO,4734,27568,0,385,283,0.4921775713402674,0.6944140447602508,165,0.6271758705139531,normal
25,udp,ftp,RSTOS0,280,13049,0,97,205,0.3290546151133398,0.41915603480185293,191,0.4177954375037076,normal
84,udp,pop3,RSTO,8040,19299,2,225,420,0.7712656236145972,0.18093926238833913,269,0.3950537222524122,normal
973,icmp,imap,SF,1150,631,0,138,346,0.7240686717319073,0.28531389684627295,434,0.21318921016762526,attack
325,tcp,dns,REJ,7420,26308,0,374,209,0.7054505255952768,0.6348877302115816,488,0.09051916362920964,normal
102,udp,pop3,RSTOS0,2739,174,1,54,771,0.9548408237955222,0.9496777728093209,425,0.7674105541914412,attack
205,udp,pop3,S0,8764,41208,2,325,412,0.04619173956109668,0.9537438776332401,444,0.3998834900325485,normal
404,icmp,ftp,S0,7486,28645,0,241,25,0.8439023783904528,0.21927159243081729,371,0.20685174640827875,normal
42,icmp,ssh,RSTOS0,7833,32215,1,405,155,0.19987204206266262,0.8612815500005576,422,0.13917630682348703,normal
443,tcp,smtp,S0,3214,1034,2,739,360,0.17517691159123372,0.28944755912685194,248,0.9416775862667985,attack
273,tcp,pop3,RSTOS0,5343,14987,1,388,342,0.27850906560634514,0.07295373958314288,62,0.9619633025905353,normal
113,udp,imap,REJ,8346,12613,1,236,307,0.052582561821875484,0.5024610756873775,472,0.7225586065535503,normal
100,icmp,telnet,SF,8780,38749,0,150,53,0.9879276848520606,0.543515055047929,37,0.16078348946383525,normal
387,udp,pop3,S0,6829,6741,0,144,465,0.5745172603742548,0.4635740748191478,407,0.3201209715039909,normal
196,udp,imap,RSTOS0,3226,44453,1,247,180,0.3459919759532891,0.2564546737559992,12,0.3980589964349218,normal
143,icmp,pop3,RSTO,4308,47913,0,89,111,0.2747197086139396,0.80757156565936,340,0.8169579386294981,normal
47,tcp,ftp,SF,5875,49825,0,478,225,0.5631210021865545,0.14341852625748497,80,0.6603067943719745,normal
245,icmp,dns,RSTOS0,6138,4826,0,388,237,0.9897857751074809,0.18365144431961766,76,0.7851185806189195,normal
461,tcp,smtp,SF,1864,33335,2,350,444,0.42087596026709884,0.1342046900116658,296,0.24381720603344192,normal
225,icmp,ssh,RSTO,2794,18478,0,275,443,0.5326594877757307,0.4722266888705705,385,0.23223652187361954,normal
12,icmp,ftp,S0,4285,1691,2,272,877,0.3490778989686747,0.21600618627224533,271,0.7543190046713717,attack
429,udp,imap,REJ,3120,40773,2,417,458,0.15478271786099174,0.3732167611406906,348,0.9186259436863579,normal
374,tcp,pop3,SF,4492,10323,2,448,324,0.554835233945291,0.06289521985639701,334,0.05932119389656054,normal
321,icmp,irc,RSTO,6649,2052,1,220,56,0.9769429125888957,0.4132441935278519,87,0.3277912020699767,normal
198,tcp,smtp,SF,9527,23363,2,302,149,0.8181169057986892,0.08048816391450553,261,0.8692553763658682,normal
430,udp,irc,RSTOS0,9266,29234,2,321,482,0.2591064598732956,0.9678951010653255,362,0.605125870754873,normal
167,icmp,irc,S0,7567,18810,2,424,449,0.7691797167167101,0.8035475776019342,41,0.5108985504339784,normal
119,udp,ssh,SF,1018,42042,2,83,227,0.7375811294819381,0.8353968449978691,485,0.44286607209089646,normal
188,udp,ftp,RSTO,4543,1082,1,685,363,0.17772721897759347,0.42697740267226436,273,0.23382842650246305,attack
421,icmp,http,S0,7448,30178,2,151,142,0.9405296895102307,0.25358065095410864,71,0.12389583080892819,normal
360,icmp,dns,REJ,167,460,1,491,256,0.4753652855136079,0.9556780606733657,401,0.9090743090737863,attack
489,icmp,irc,S0,4496,29914,1,147,69,0.9837688663138048,0.18297092079398458,96,0.5914739422169932,normal
427,tcp,ssh,RSTOS0,7178,30269,0,99,319,0.7077927310264263,0.1711002442038484,95,0.35318398068333,normal
170,icmp,irc,REJ,9225,18962,1,363,477,0.9080661604839734,0.08298198092546216,228,0.8936650761287765,normal
590,icmp,ftp,SF,3888,546,0,263,304,0.016705905377236818,0.6897785803437193,392,0.6938272852037741,attack
91,tcp,http,RSTOS0,7997,8489,0,463,91,0.2764170468044336,0.054157690162147776,259,0.252547404073831,normal
179,udp,irc,RSTO,5322,27043,1,228,389,0.3847676567309415,0.1911918129818222,39,0.5536011521068437,normal
429,udp,http,REJ,8702,25395,0,211,334,0.6917726196928239,0.2368064485350272,368,0.5112747229178395,normal
435,icmp,http,REJ,1830,13712,2,213,401,0.256314564999371,0.7653802348170146,104,0.4586691396021816,normal
159,tcp,smtp,RSTOS0,525,6374,0,273,464,0.3599600839875342,0.3766553764785263,425,0.3821050550585493,normal
254,tcp,telnet,S0,648,6696,2,125,138,0.6325752419526063,0.20838280814577226,145,0.40317373111749655,normal
265,icmp,pop3,S0,7214,13325,0,235,315,0.4593411106089331,0.6281086865684743,424,0.9878723402926767,normal
443,udp,ftp,RSTO,513,21078,2,381,82,0.31709148995348957,0.9468864615542969,151,0.9841327244533494,normal
490,icmp,dns,REJ,1396,12551,2,153,297,0.8860799157916123,0.9316882891165166,157,0.5896258515135506,normal
166,tcp,imap,RSTO,5433,28657,0,44,61,0.9998413004979217,0.7559519029446714,453,0.6507492677172874,normal
257,icmp,dns,S0,3554,42501,1,135,100,0.054476639038018804,0.839588796248413,488,0.19264707890958366,normal
436,icmp,dns,REJ,960,32674,2,400,429,0.8283341310968813,0.9443615993316552,49,0.7156620515810841,normal
465,udp,ftp,RSTO,1529,49699,2,111,241,0.7162882856899612,0.886815828185292,409,0.018704017191788824,normal
335,udp,telnet,SF,8117,34906,1,461,450,0.0722526125073556,0.9968626720667106,336,0.006981139293154692,normal
426,tcp,http,S0,8006,23503,1,95,410,0.004447978098829242,0.40136195865265567,243,0.8449231475691436,normal
23,tcp,ftp,SF,318,23457,0,290,438,0.6237731528155892,0.8933849078683243,123,0.37960531515987284,normal
244,icmp,dns,S0,7548,24458,0,80,5,0.1770907638436947,0.6139384335856654,74,0.23071233809056835,normal
4,icmp,dns,SF,106,86,2,518,784,0.8509363747705001,0.6301263932388326,305,0.13824973285951558,attack
440,udp,imap,RSTO,9268,13671,1,81,207,0.6620824746235761,0.26178141496589247,216,0.7704092403281738,normal
274,icmp,dns,RSTOS0,1197,36560,0,213,178,0.3319520941629722,0.4809575719868352,316,0.17207599199584567,normal
187,icmp,http,RSTO,2633,40316,2,232,376,0.9215863922248833,0.07939260133410642,98,0.02707845335941772,normal
346,icmp,imap,S0,8121,43712,0,388,204,0.023364301833246448,0.5570352382540104,415,0.29276218833572354,normal
325,icmp,smtp,S0,3147,48485,0,403,460,0.7893001748261949,0.2788173199617424,213,0.5786329809170816,normal
168,icmp,http,RSTO,8529,35889,2,390,279,0.21399361416305251,0.3253643440735856,29,0.6600290251465752,normal
10,icmp,imap,S0,4354,27064,2,310,188,0.9628719091948769,0.47829068039773337,346,0.4304547722750304,normal
755,tcp,irc,S0,1614,1295,2,226,530,0.5230639385683322,0.39325865681729255,480,0.7398937161168913,attack
98,icmp,dns,S0,5678,5791,0,411,439,0.34933593763088366,0.9268480484566096,125,0.11570520458466382,normal
43,tcp,irc,SF,5585,22387,1,365,342,0.5373516904219443,0.43285439805529125,13,0.8064527059495693,normal
411,tcp,imap,REJ,1299,45404,1,298,465,0.14686929202536025,0.21957403420080757,73,0.7230447768207562,normal
59,udp,irc,REJ,7335,5300,2,195,385,0.8817418834546478,0.7980369569444418,379,0.45440552376298105,normal
253,icmp,ssh,REJ,2828,34674,0,96,191,0.33730257686439646,0.11447709186147403,358,0.8682790313314285,normal
368,icmp,irc,RSTOS0,1642,30607,0,343,21,0.7278712017672849,0.7046946409211439,212,0.8926311953735001,normal
178,udp,pop3,S0,3909,49927,1,350,417,0.633969956141017,0.7197547193003967,418,0.16085472595914907,normal
541,tcp,ftp,REJ,1676,1144,1,849,490,0.5576691927083011,0.006884231747469105,12,0.26258973665215435,attack
456,tcp,ssh,S0,9688,13523,1,399,473,0.523427435808723,0.17865768647186364,493,0.44676875311120245,normal
236,tcp,irc,S0,3880,1732,1,334,274,0.8829037832459344,0.8211543034842577,224,0.32566606072654913,attack
403,icmp,http,RSTO,9750,28071,0,357,9,0.5670760906618405,0.2585169788129974,22,0.30754051944379057,normal
327,udp,imap,REJ,3459,48939,0,172,96,0.572160870225751,0.022440529508664486,152,0.2605266982882487,normal
446,udp,smtp,S0,975,38093,1,256,344,0.9191571928550542,0.6892016319403468,144,0.4318462691170498,normal
69,udp,ssh,RSTO,698,18521,2,7,198,0.9647810078308917,0.20392761381886404,383,0.6118405908474049,normal
318,udp,irc,S0,9549,14473,2,234,288,0.6856504505635022,0.33025050597650873,7,0.8622750730281038,normal
321,udp,ftp,RSTO,3462,20096,1,6,117,0.7882750135168789,0.7328134212621582,315,0.05716840276206603,normal
190,tcp,ssh,S0,7761,11574,1,39,171,0.0038135553921014864,0.12480361954346542,201,0.6085922646805649,normal
132,udp,ssh,RSTO,1839,4877,1,283,371,0.8792979948702578,0.5656586203332957,147,0.024631505812955923,normal
494,icmp,dns,RSTOS0,9777,4878,0,483,481,0.9932432155768192,0.22613101273982872,228,0.31352367252600577,normal
493,udp,imap,SF,1979,3671,0,412,104,0.08502626835322535,0.12313838541282829,264,0.2090258473904696,normal
465,icmp,imap,S0,366,1945,1,616,320,0.8305800973505388,0.1395808565339175,464,0.8778517288213953,attack
354,icmp,irc,RSTO,2318,1273,1,843,240,0.3904638735396351,0.41766606368176507,205,0.48623370738632044,attack
392,tcp,smtp,S0,4796,1546,2,441,441,0.24312898834469487,0.959035624897787,112,0.2884204523709336,normal
490,tcp,ftp,RSTOS0,3093,47065,0,227,490,0.4282812746404877,0.9175550667262246,449,0.8127940878223523,normal
108,tcp,smtp,RSTO,2109,29704,0,455,400,0.15068863990357906,0.17477453367580364,28,0.9325388850899223,normal
404,udp,imap,RSTO,6628,44829,1,302,421,0.7478266592262973,0.9649846121892107,261,0.9713866845125494,normal
115,icmp,pop3,RSTO,2470,1825,1,441,346,0.6223414632920018,0.45136855374505713,203,0.9544628249550244,normal
188,udp,ftp,SF,9801,14201,2,293,73,0.5481516082720349,0.7472984822156299,480,0.6982024182993346,normal
545,udp,irc,REJ,1445,977,2,362,132,0.4222872802480856,0.3142181024881693,295,0.4878476207710277,attack
201,tcp,smtp,REJ,8849,12234,0,142,149,0.15722670371491976,0.07220030762114926,335,0.9226035032325112,normal
468,udp,dns,REJ,482,15929,0,358,63,0.18165690583787764,0.45339149285207103,295,0.5386169380378212,normal
313,tcp,imap,RSTOS0,8833,8609,2,133,280,0.16527465561823584,0.29182196662832605,427,0.6974472801239913,normal
12,tcp,pop3,RSTOS0,1080,16053,0,395,349,0.44863786057288924,0.761583402490134,271,0.422206251960353,normal
224,tcp,irc,RSTO,7689,23509,0,362,497,0.15375544437548638,0.7006156374170058,5,0.9410659460618627,normal
146,tcp,imap,RSTOS0,2784,48188,1,105,42,0.3870362879616457,0.8500664616534435,474,0.22215819127937986,normal
460,udp,irc,RSTO,7521,9723,2,58,248,0.14481307204343852,0.8686737122609532,301,0.6300363098597691,normal
137,tcp,ftp,RSTOS0,897,9591,0,286,455,0.6677877518561464,0.6344255835658051,491,0.11259010941879422,normal
288,icmp,telnet,S0,5462,28389,2,186,485,0.14991980127970572,0.8369386554773293,287,0.5933757036447747,normal
311,icmp,irc,RSTO,3759,49026,1,370,291,0.23571496669333858,0.17711521463643154,241,0.4159956072358558,normal
278,tcp,telnet,RSTOS0,2483,19840,1,224,359,0.2985782643116781,0.00448811481815814,13,0.626586203346501,normal
149,udp,ftp,RSTOS0,2958,609,2,199,174,0.62602986487255,0.607158729350281,44,0.9001925578420774,normal
410,tcp,http,REJ,2542,38824,1,225,306,0.34951512211682656,0.5951154862586242,341,0.9956797252418067,normal
295,icmp,ftp,REJ,553,37304,2,354,290,0.06341956792919135,0.04181045039687703,246,0.7726316383337056,normal
513,tcp,imap,REJ,2279,483,1,816,519,0.5137745336542939,0.00490802806740831,176,0.73796559179124,attack
492,icmp,ftp,S0,1178,45034,0,211,360,0.5842482379180547,0.7192265199010264,409,0.7121208738824414,normal
151,icmp,pop3,SF,6086,42483,0,232,268,0.6284438701329399,0.8748673366364896,459,0.9053843554436383,normal
246,udp,http,SF,7765,23883,0,254,308,0.34685589563656993,0.9167931321712056,439,0.7780035599968125,normal
771,udp,irc,S0,1609,889,2,871,401,0.6677958669966708,0.8024480788693406,195,0.09512699090186205,attack
454,udp,telnet,S0,5185,20955,1,38,251,0.8210753641270929,0.7178466141728084,83,0.6034679198136945,normal
401,udp,imap,SF,3072,1148,0,234,60,0.009428612300821482,0.03137657482882161,274,0.4484386996449625,attack
46,icmp,ftp,RSTOS0,4291,13030,0,245,242,0.03108318757224693,0.5646600540220723,341,0.5765166657090431,normal
295,udp,http,SF,9439,25101,2,296,160,0.4243606253330613,0.18334378701787746,35,0.1800151079263762,normal
20,tcp,irc,S0,3035,1207,0,956,481,0.39179049324191173,0.6413100695236321,445,0.508231111519898,attack
674,udp,http,SF,518,1123,0,428,711,0.3347684372287496,0.9712402790254165,150,0.3322792735857245,attack
290,icmp,irc,S0,8668,23287,1,121,462,0.9935876507434108,0.17853916183849006,313,0.8974262429216872,normal
308,udp,telnet,RSTOS0,5181,48737,2,348,145,0.4568830248960084,0.98681380404516,229,0.09741197686033021,normal
289,icmp,http,REJ,9445,46872,1,404,368,0.936531163342389,0.37339870562496225,201,0.3644488418363703,normal
44,icmp,irc,S0,5778,30727,1,376,137,0.6385353619424559,0.9908406291639872,177,0.4373618574791731,normal
141,icmp,pop3,RSTOS0,5519,41055,0,222,469,0.24395793754792383,0.6587077440912461,163,0.03706805608786534,normal
356,tcp,ssh,RSTOS0,3417,1490,1,244,903,0.6717127763747553,0.3496944777924593,96,0.47754462103804696,attack
133,udp,imap,RSTO,384,8233,0,22,362,0.8419856183037161,0.5982847439117506,27,0.5264882142275313,normal
440,tcp,telnet,RSTOS0,7368,28980,1,314,436,0.6361205236459395,0.7451619374905866,423,0.598828920749045,normal
159,icmp,smtp,S0,5035,44067,2,144,164,0.5079188722492985,0.8650811697554708,388,0.029008990347560215,normal
441,tcp,imap,REJ,7316,36851,0,356,215,0.8260922778607862,0.7279622880951043,239,0.18078434278190036,normal
252,tcp,ftp,SF,6934,23318,2,86,460,0.6658449682635487,0.5261793432533499,89,0.08703007911661464,normal
904,icmp,pop3,RSTOS0,8,260,0,846,72,0.3975426586482701,0.7331999485462749,126,0.26999056985029135,attack
296,udp,ftp,SF,2792,82,2,685,53,0.17563276965835506,0.09135037464166862,178,0.03933455101970551,attack
264,tcp,irc,S0,981,48909,2,453,441,0.4886256665033851,0.8743666853418222,90,0.6955623547633754,normal
451,udp,smtp,REJ,1559,14165,2,301,216,0.506583405717689,0.201467812970211,86,0.403312510944536,normal
428,tcp,imap,SF,7610,6059,1,417,303,0.8614893912331945,0.8053647035937043,462,0.3773195353761396,normal
51,tcp,imap,RSTO,9258,11071,1,146,461,0.2671395967771958,0.822983000930661,433,0.3260158127052951,normal
113,icmp,smtp,RSTO,453,5985,1,452,219,0.8810785324312177,0.31299774414398907,29,0.011823906066396495,normal
30,udp,imap,S0,4826,1709,0,339,447,0.29487825770350407,0.21762310743766466,298,0.6683019856486399,attack
269,icmp,ftp,RSTO,2222,10898,2,287,262,0.042646914829454596,0.0879292618977856,13,0.3040684714031331,normal
195,udp,smtp,RSTOS0,3799,20,0,826,58,0.06740530084199103,0.7743601015541426,257,0.04582810356544231,attack
47,icmp,telnet,REJ,5674,26257,1,286,217,0.5978496806826731,0.18077019878391265,164,0.3385477524453777,normal
432,udp,dns,RSTOS0,2681,12602,1,82,138,0.45940169272706144,0.9666413898085887,368,0.5692789268853339,normal
153,udp,imap,REJ,8286,22282,1,28,369,0.22182185146685252,0.5979866065163444,349,0.9923976825439799,normal
429,icmp,imap,REJ,6137,103,1,83,44,0.8312861318574274,0.15574556824808883,54,0.4526205682230049,normal
98,icmp,ssh,SF,1713,1153,1,900,443,0.8671552047872956,0.6719859182895933,59,0.3840406558964211,attack
201,tcp,ftp,SF,3070,116,2,386,639,0.7932825724336855,0.2968004156394055,169,0.9309815489438367,attack
60,udp,http,SF,2939,12000,2,362,30,0.23459098616910612,0.4410791507624586,329,0.7654588711951739,normal
402,tcp,irc,RSTO,2835,3779,1,5,355,0.004097534312602513,0.07366554868619024,132,0.659203678648259,normal
39,tcp,smtp,REJ,3099,1717,1,902,120,0.7896158782429303,0.062104870179208516,425,0.5388833189430926,attack
408,icmp,ssh,RSTO,6378,48334,1,253,167,0.4612530249150194,0.2544097594819553,357,0.9714027486266502,normal
483,icmp,ssh,RSTO,3445,36377,0,381,458,0.6174567054531491,0.38024414299229825,285,0.19754709781784097,normal
746,tcp,pop3,REJ,3438,943,2,619,37,0.9081552330535696,0.15375527368895014,151,0.5948841037960613,attack
227,tcp,smtp,SF,4298,10791,0,35,44,0.8747110253460137,0.04621952496556092,352,0.3614003800426894,normal
270,udp,dns,SF,6554,17339,0,233,348,0.8883769430582374,0.17166989797900467,41,0.7280574932872573,normal
108,icmp,imap,RSTOS0,4472,35569,2,91,112,0.9483598065084472,0.6963324338984261,414,0.31720425689117915,normal
345,tcp,imap,RSTO,4783,25090,2,303,497,0.4420495172755089,0.9158728481442246,213,0.10324018988496886,normal
15,tcp,pop3,RSTOS0,8154,31134,2,343,162,0.9700538567702081,0.40043548267608464,63,0.4541187352966374,normal
381,tcp,http,SF,8048,18634,2,28,499,0.38588482174349403,0.09555994375058752,295,0.44013187421238975,normal
392,tcp,ftp,S0,5208,29388,2,296,87,0.5294969326482134,0.8100248851886407,434,0.7825875823263543,normal
466,icmp,dns,RSTOS0,4347,14518,0,40,307,0.04456433588740494,0.5377558487625125,426,0.5541352187617277,normal
18,icmp,ssh,SF,5057,35232,0,288,210,0.08693124373245631,0.9382135144809826,7,0.7265308569465454,normal
478,icmp,imap,S0,6051,40960,2,452,292,0.17920465422304377,0.513393978306116,16,0.1737803515293871,normal
48,udp,ssh,SF,4534,46300,2,198,172,0.261268870997007,0.35763487062423316,270,0.3468205752353811,normal
938,tcp,smtp,SF,956,500,2,725,618,0.08074303899653612,0.7693240971029818,174,0.7613865156640163,attack
38,tcp,smtp,REJ,5451,20032,0,296,373,0.688568581150549,0.16722360380729484,474,0.49664698396963136,normal
168,tcp,http,RSTOS0,8813,37989,1,373,133,0.0673199655996316,0.1335420078709192,477,0.5242941499687084,normal
146,udp,ssh,RSTOS0,518,12707,1,393,241,0.675716743925602,0.7647274535011184,233,0.8061963271984326,normal
24,icmp,smtp,REJ,2753,9513,1,309,440,0.9398982768580687,0.018182278112284345,407,0.8381716839423667,normal
338,udp,pop3,SF,8708,39523,2,280,241,0.9645628430539969,0.7670692734606802,20,0.8926775331030751,normal
482,tcp,pop3,S0,2692,3192,0,350,267,0.5887910405094958,0.8746431286799682,473,0.6747992185788025,normal
434,udp,irc,REJ,6851,19852,2,475,446,0.24405456014951832,0.46866657851583016,218,0.3674449250335985,normal
173,udp,smtp,S0,2852,32136,2,199,232,0.6284252684106753,0.4404605329387381,167,0.6399116311781756,normal
303,udp,ssh,RSTO,5942,15785,2,439,275,0.1938379295018654,0.4718917476494854,290,0.28944148329396735,normal
661,icmp,dns,S0,4648,289,0,234,812,0.5305948194078329,0.7572103750855043,346,0.4514228952277415,attack
303,icmp,http,REJ,2229,17078,1,195,165,0.9663441076623722,0.4236454228552198,290,0.5020144468562749,normal
298,icmp,imap,S0,3571,15805,1,343,97,0.9846696942593811,0.020781382849448304,209,0.6573673703245962,normal
136,icmp,telnet,RSTO,7118,26294,0,315,154,0.7825920761157946,0.8462933063317604,405,0.7333775825660088,normal
112,udp,pop3,RSTO,9883,29240,0,229,374,0.27891879584465384,0.5596340905320569,100,0.5264548417155842,normal
386,icmp,dns,RSTOS0,1506,931,2,582,8,0.42115465746942093,0.5406998304989399,449,0.7332374857868924,attack
1,udp,smtp,SF,5392,43352,0,489,279,0.7520088002439591,0.24238541470650132,3,0.22765532148757106,normal
82,udp,http,SF,4915,28273,0,404,125,0.4973440348141035,0.9770562866075985,242,0.5127395525784784,normal
791,icmp,ssh,RSTO,1087,738,1,173,974,0.7488678848372196,0.12005338238820173,73,0.6988214107928354,attack
395,tcp,telnet,S0,3749,37002,0,299,99,0.8768872945043896,0.2988720301785597,30,0.6440691785150184,normal
301,icmp,telnet,RSTO,2100,1538,1,525,541,0.6578204277704656,0.5926349485915345,404,0.7851460740032358,attack
522,tcp,ssh,SF,967,1547,1,626,607,0.4153272035314429,0.5051795213209268,223,0.8110289490777159,attack
23,udp,pop3,REJ,3825,1317,0,739,109,0.5157852038863694,0.4267901981811959,181,0.16838193743360041,attack
387,icmp,imap,SF,3276,1447,1,512,3,0.0876233237363766,0.9783529835713282,445,0.29494847780371936,attack
98,tcp,imap,S0,3144,10487,0,495,8,0.10563974037388002,0.25020860145627977,90,0.4740580014361514,normal
486,udp,ftp,SF,2532,1461,0,576,811,0.3105042188224305,0.8258305493601372,465,0.38861289951913136,attack
299,icmp,telnet,RSTO,2197,7288,1,42,491,0.8466396870846448,0.8485480792776128,355,0.8840193742763941,normal
233,tcp,telnet,SF,7589,2727,1,322,167,0.3082745928904228,0.3967509029593388,125,0.11141115954882153,normal
313,tcp,ftp,RSTOS0,1253,21203,1,191,285,0.43407549800772605,0.19528540793292226,310,0.09079123247489473,normal
378,tcp,pop3,REJ,5848,11741,2,97,383,0.9371640094786455,0.5217758379651614,289,0.2990543601028266,normal
483,icmp,irc,SF,5449,7644,1,112,64,0.9679615208829548,0.70318538670577,206,0.8605145371241419,normal
2,tcp,dns,SF,1833,21031,2,149,44,0.1750247228977535,0.8293412737213951,5,0.7374943631257284,normal
622,udp,imap,RSTOS0,4897,163,1,263,885,0.12670015807112944,0.40622908502089583,98,0.12444226636576983,attack
567,tcp,dns,RSTO,1164,1018,1,458,92,0.7098596206877117,0.0878767010900211,150,0.7946301690362053,attack
39,icmp,smtp,RSTOS0,6290,24202,1,428,305,0.9917703219878365,0.960118372886491,369,0.5197389861825676,normal
505,tcp,ftp,SF,1819,860,1,581,941,0.035397139534462996,0.8330299654404766,232,0.6608968732253888,attack
1,tcp,telnet,REJ,3605,39266,0,67,66,0.8042164408350875,0.028171348821780517,208,0.47133089266233175,normal
762,tcp,dns,S0,2538,345,1,520,680,0.5147384032469995,0.48638420225811874,485,0.25559656766054006,attack
101,tcp,ssh,SF,5545,3421,0,223,34,0.7950021909876572,0.26122696110903,255,0.1128538023692679,normal
461,tcp,smtp,SF,2519,11235,0,154,410,0.12239855838097558,0.19919523372783354,325,0.664950595142531,normal
147,icmp,ftp,SF,204,8480,0,164,22,0.04596507973936015,0.6841217862775952,210,0.3545217692655377,normal
720,udp,smtp,RSTO,707,323,0,936,284,0.9504222705483752,0.2860113145358024,334,0.4257292971427076,attack
376,icmp,telnet,S0,8927,18804,1,218,230,0.013198082381222553,0.1926777644828539,320,0.8130803954834096,normal
249,udp,imap,REJ,1882,17385,2,61,408,0.44452563910692433,0.7879582873690956,180,0.3836425850724071,normal
387,tcp,ftp,RSTOS0,2298,43479,0,111,89,0.45501125343436954,0.16536701732446069,467,0.2993851150225987,normal
164,icmp,dns,RSTO,7345,2976,0,268,344,0.7199865809344819,0.4088217906896743,104,0.24633337111238374,normal
74,icmp,telnet,RSTOS0,110,37164,2,332,288,0.16629565065784235,0.9059503650871169,37,0.7592868309616306,normal
422,udp,http,S0,9142,39458,2,213,497,0.5150198744417153,0.09490447780135414,422,0.13792810589171944,normal
150,udp,ftp,S0,4699,27602,2,380,393,0.5281655672438162,0.6143690188443527,74,0.27871431547148484,normal
370,udp,ssh,S0,2809,10590,0,300,48,0.0527339835390821,0.05117619461053058,82,0.2234242871076345,normal
981,icmp,imap,REJ,3849,300,0,681,257,0.24930127035350202,0.9804624819458132,445,0.003097837022379757,attack
271,icmp,ftp,SF,4088,3681,1,95,342,0.8585133077748355,0.9996898773860396,149,0.6652669515774008,normal
987,udp,http,RSTO,709,849,0,650,119,0.7154092595470939,0.5485283392939808,334,0.22941731708620738,attack
505,udp,ftp,RSTOS0,2617,1041,2,9,862,0.9433224551581905,0.2259720586259173,409,0.09881951749764406,attack
277,tcp,dns,RSTOS0,8051,47798,0,262,83,0.25882673121629507,0.5104097309119581,417,0.6585456940734743,normal
49,icmp,irc,RSTOS0,7187,43426,0,186,74,0.2431551934602577,0.6871438288499359,131,0.958460862493794,normal
329,tcp,imap,RSTOS0,4350,21012,2,276,367,0.6862294308161264,0.84158076340469,416,0.2947622394326759,normal
474,icmp,pop3,RSTO,7455,30720,2,274,114,0.1821869873265517,0.27586942567010875,146,0.7300658042775452,normal
368,icmp,irc,SF,4523,31347,0,480,127,0.6197139311191505,0.6119416485940278,172,0.3394413434225766,normal
359,tcp,telnet,S0,5550,32621,0,498,424,0.7669808683122366,0.2662506334218907,338,0.48973794482107325,normal
226,udp,telnet,RSTO,4746,16765,1,463,286,0.7637361415607631,0.14971158407330687,20,0.47236232382104837,normal
